40,-75.246480,-75.241920,1.000000,-75.221720
53.432000,-0.693360,-74.675080,-74.725000,1.000000,-74.635560
53.433000,-0.830080,-74.676770,-74.726670,1.000000,-74.637180
53.434000,-0.693360,-74.678430,-74.728330,1.000000,-74.638740
53.435000,-0.722660,-74.680080,-74.730000,1.000000,-74.640330
53.436000,-0.712890,-74.681780,-74.731670,1.000000,-74.641950
53.437000,-0.732420,-74.683430,-74.733330,1.000000,-74.643650
53.438000,-0.615230,-74.685100,-74.735000,1.000000,-74.645330
53.439000,-0.800780,-74.686790,-74.736670,1.000000,-74.647000
53.440000,-0.673830,-74.688450,-74.738330,1.000000,-74.648630
53.441000,-0.693360,-74.690140,-74.740000,1.000000,-74.650240
53.442000,-0.673830,-74.691830,-74.741670,1.000000,-74.651950
53.443000,-0.712890,-74.693500,-74.743330,1.000000,-74.653670
53.444000,-0.654300,-74.695200,-74.745000,1.000000,-74.655400
53.445000,-0.751950,-74.696910,-74.746670,1.000000,-74.657120
53.470000,-0.605470,-74.738920,-74.788330,1.000000,-74.699640
53.471000,-0.615230,-74.740570,-74.790000,1.000000,-74.701280
53.473000,-0.585940,-74.743830,-74.793330,1.000000,-74.704630
53.474000,-0.693360,-74.745480,-74.795000,1.000000,-74.706270
53.475000,-0.566410,-74.747090,-74.796670,1.000000,-74.707880
53.476000,-0.595700,-74.748730,-74.798330,1.000000,-74.709440
53.477000,-0.615230,-74.750370,-74.800000,1.000000,-74.711020
53.478000,-0.625000,-74.751980,-74.801670,1.000000,-74.712650
53.479000,-0.615230,-74.753620,-74.803330,1.000000,-74.714290
53.480000,-0.712890,-74.755240,-74.805000,1.000000,-74.715900
53.481000,-0.644530,-74.756860,-74.806670,1.000000,-74.717480
53.482000,-0.644530,-74.758480,-74.808330,1.000000,-74.719020
53.483000,-0.654300,-74.760120,-74.810000,1.000000,-74.720570
53.484000,-0.683590,-74.761730,-74.811670,1.000000,-74.722190
53.485000,-0.693360,-74.763340,-74.813330,1.000000,-74.723820
53.486000,-0.722660,-74.764980,-74.815000,1.000000,-74.725480
53.487000,-0.742190,-74.766590,-74.816670,1.000000,-74.727070
53.488000,-0.703130,-74.768210,-74.818330,1.000000,-74.728650
53.489000,-0.791020,-74.769860,-74.820000,1.000000,-74.730210
53.490000,-0.722660,-74.771460,-74.821670,1.000000,-74.731820
53.500000,-0.820310,-74.787790,-74.838330,1.000000,-74.748050
53.501000,-0.878910,-74.789440,-74.840000,1.000000,-74.749610
53.503000,-0.878910,-74.792700,-74.843330,1.000000,-74.752900
53.504000,-0.908200,-74.794350,-74.845000,1.000000,-74.754570
53.505000,-0.869140,-74.795980,-74.846670,1.000000,-74.756240
53.506000,-0.898440,-74.797620,-74.848330,1.000000,-74.757880
53.507000,-0.947270,-74.799280,-74.850000,1.000000,-74.759480
53.508000,-0.888670,-74.800900,-74.851670,1.000000,-74.761090
53.509000,-0.937500,-74.802560,-74.853330,1.000000,-74.762770
53.510000,-0.947270,-74.804210,-74.855000,1.000000,-74.764440
53.511000,-0.937500,-74.805850,-74.856670,1.000000,-74.766130
53.512000,-0.937500,-74.807510,-74.858330,1.000000,-74.767780
53.513000,-0.937500,-74.809170,-74.860000,1.000000,-74.769380
53.514000,-0.937500,-74.810810,-74.861670,1.000000,-74.771060
53.515000,-0.937500,-74.812480,-74.863330,1.000000,-74.772760
53.516000,-0.986330,-74.814140,-74.865000,1.000000,-74.774500
53.517000,-0.966800,-74.815800,-74.866670,1.000000,-74.776220
53.518000,-0.986330,-74.817470,-74.868330,1.000000,-74.777860
53.519000,-0.947270,-74.819150,-74.870000,1.000000,-74.779500
53.520000,-0.947270,-74.820800,-74.871670,1.000000,-74.781170
53.533000,-0.908200,-74.842860,-74.893330,1.000000,-74.803670
53.534000,-0.859380,-74.844560,-74.895000,1.000000,-74.805470
53.536000,-0.888670,-74.847980,-74.898330,1.000000,-74.808960
53.537000,-0.839840,-74.849680,-74.900000,1.000000,-74.810680
53.538000,-0.839840,-74.851400,-74.901670,1.000000,-74.812460
53.539000,-0.849610,-74.853120,-74.903330,1.000000,-74.814280
53.540000,-0.810550,-74.854810,-74.905000,1.000000,-74.816060
53.541000,-0.830080,-74.856520,-74.906670,1.000000,-74.817790
53.542000,-0.859380,-74.858250,-74.908330,1.000000,-74.819470
53.543000,-0.800780,-74.859920,-74.910000,1.000000,-74.821160
53.544000,-0.859380,-74.861620,-74.911670,1.000000,-74.822910
53.545000,-0.810550,-74.863330,-74.913330,1.000000,-74.824650
53.546000,-0.810550,-74.864990,-74.915000,1.000000,-74.826410
53.547000,-0.869140,-74.866680,-74.916670,1.000000,-74.828090
53.548000,-0.800780,-74.868380,-74.918330,1.000000,-74.829730
53.549000,-0.771480,-74.870030,-74.920000,1.000000,-74.831390
53.550000,-0.869140,-74.871730,-74.921670,1.000000,-74.833120
53.551000,-0.810550,-74.873410,-74.923330,1.000000,-74.834820
53.552000,-0.781250,-74.875050,-74.925000,1.000000,-74.836520
53.553000,-0.878910,-74.876730,-74.926670,1.000000,-74.838130
53.569000,-0.888670,-74.903150,-74.953330,1.000000,-74.864010
53.569000,-0.888670,-74.903150,-74.953330,1.000000,-74.864010
53.570000,-0.898440,-74.904790,-74.955000,1.000000,-74.865650
53.572000,-0.888670,-74.908130,-74.958330,1.000000,-74.868830
53.573000,-0.898440,-74.909790,-74.960000,1.000000,-74.870430
53.574000,-0.937500,-74.911480,-74.961670,1.000000,-74.872070
53.575000,-0.878910,-74.913130,-74.963330,1.000000,-74.873740
53.576000,-0.908200,-74.914800,-74.965000,1.000000,-74.875450
53.577000,-0.927730,-74.916500,-74.966670,1.000000,-74.877090
53.578000,-0.869140,-74.918150,-74.968330,1.000000,-74.878720
53.579000,-0.888670,-74.919820,-74.970000,1.000000,-74.880360
53.580000,-0.976560,-74.921510,-74.971670,1.000000,-74.882010
53.581000,-0.869140,-74.923180,-74.973330,1.000000,-74.883680
53.582000,-0.927730,-74.924870,-74.975000,1.000000,-74.885360
53.583000,-0.917970,-74.926560,-74.976670,1.000000,-74.887030
53.584000,-0.839840,-74.928210,-74.978330,1.000000,-74.888640
53.585000,-0.898440,-74.929890,-74.980000,1.000000,-74.890230
53.586000,-0.917970,-74.931580,-74.981670,1.000000,-74.891910
53.587000,-0.839840,-74.933240,-74.983330,1.000000,-74.893590
53.588000,-0.917970,-74.934920,-74.985000,1.000000,-74.895310
53.589000,-0.878910,-74.936610,-74.986670,1.000000,-74.897000
53.605000,-0.820310,-74.963480,-75.013330,1.000000,-74.923620
53.606000,-0.830080,-74.965180,-75.015000,1.000000,-74.925350
53.608000,-0.751950,-74.968550,-75.018330,1.000000,-74.928670
53.609000,-0.839840,-74.970260,-75.020000,1.000000,-74.930340
53.610000,-0.742190,-74.971930,-75.021670,1.000000,-74.932040
53.611000,-0.771480,-74.973640,-75.023330,1.000000,-74.933780
53.612000,-0.781250,-74.975340,-75.025000,1.000000,-74.935550
53.613000,-0.742190,-74.977020,-75.026670,1.000000,-74.937240
53.614000,-0.732420,-74.978730,-75.028330,1.000000,-74.938890
53.615000,-0.742190,-74.980450,-75.030000,1.000000,-74.940570
53.616000,-0.683590,-74.982120,-75.031670,1.000000,-74.942310
53.617000,-0.761720,-74.983830,-75.033330,1.000000,-74.944050
53.618000,-0.683590,-74.985530,-75.035000,1.000000,-74.945790
53.619000,-0.644530,-74.987210,-75.036670,1.000000,-74.947460
53.620000,-0.742190,-74.988920,-75.038330,1.000000,-74.949130
53.621000,-0.634770,-74.990620,-75.040000,1.000000,-74.950780
53.622000,-0.664060,-74.992290,-75.041670,1.000000,-74.952470
53.623000,-0.673830,-74.994000,-75.043330,1.000000,-74.954220
53.624000,-0.615230,-74.995690,-75.045000,1.000000,-74.955910
53.625000,-0.634770,-74.997340,-75.046670,1.000000,-74.957570
53.644000,-0.771480,-75.028640,-75.078330,1.000000,-74.988370
53.645000,-0.703130,-75.030240,-75.080000,1.000000,-74.989910
53.647000,-0.839840,-75.033490,-75.083330,1.000000,-74.993070
53.648000,-0.781250,-75.035100,-75.085000,1.000000,-74.994720
53.649000,-0.781250,-75.036710,-75.086670,1.000000,-74.996310
53.650000,-0.839840,-75.038350,-75.088330,1.000000,-74.997900
53.651000,-0.800780,-75.039960,-75.090000,1.000000,-74.999430
53.652000,-0.820310,-75.041580,-75.091670,1.000000,-75.001010
53.653000,-0.878910,-75.043230,-75.093330,1.000000,-75.002610
53.654000,-0.810550,-75.044840,-75.095000,1.000000,-75.004230
53.655000,-0.839840,-75.046480,-75.096670,1.000000,-75.005840
53.656000,-0.869140,-75.048120,-75.098330,1.000000,-75.007420
53.657000,-0.849610,-75.049730,-75.100000,1.000000,-75.008970
53.658000,-0.888670,-75.051360,-75.101670,1.000000,-75.010550
53.659000,-0.888670,-75.053010,-75.103330,1.000000,-75.012170
53.660000,-0.859380,-75.054630,-75.105000,1.000000,-75.013820
53.661000,-0.888670,-75.056270,-75.106670,1.000000,-75.015480
53.662000,-0.927730,-75.057930,-75.108330,1.000000,-75.017110
53.663000,-0.898440,-75.059550,-75.110000,1.000000,-75.018690
53.664000,-0.898440,-75.061200,-75.111670,1.000000,-75.020270
53.680000,-1.035160,-75.087620,-75.138330,1.000000,-75.046510
53.681000,-0.996090,-75.089270,-75.140000,1.000000,-75.048130
53.683000,-1.064450,-75.092620,-75.143330,1.000000,-75.051340
53.684000,-0.996090,-75.094270,-75.145000,1.000000,-75.053000
53.685000,-1.054690,-75.095950,-75.146670,1.000000,-75.054700
53.686000,-1.044920,-75.097630,-75.148330,1.000000,-75.056370
53.687000,-0.996090,-75.099290,-75.150000,1.000000,-75.058050
53.688000,-1.074220,-75.100980,-75.151670,1.000000,-75.059650
53.689000,-1.035160,-75.102660,-75.153330,1.000000,-75.061290
53.690000,-0.996090,-75.104330,-75.155000,1.000000,-75.062980
53.691000,-1.015630,-75.106040,-75.156670,1.000000,-75.064700
53.692000,-0.986330,-75.107730,-75.158330,1.000000,-75.066390
53.693000,-0.976560,-75.109390,-75.160000,1.000000,-75.068050
53.694000,-1.035160,-75.111110,-75.161670,1.000000,-75.069660
53.695000,-0.957030,-75.112810,-75.163330,1.000000,-75.071330
53.696000,-0.947270,-75.114490,-75.165000,1.000000,-75.073090
53.697000,-1.015630,-75.116200,-75.166670,1.000000,-75.074820
53.698000,-0.917970,-75.117900,-75.168330,1.000000,-75.076550
53.699000,-0.947270,-75.119590,-75.170000,1.000000,-75.078220
53.700000,-0.986330,-75.121320,-75.171670,1.000000,-75.079870
53.713000,-0.839840,-75.143380,-75.193330,1.000000,-75.102000
53.714000,-0.957030,-75.145070,-75.195000,1.000000,-75.103720
53.716000,-0.908200,-75.148420,-75.198330,1.000000,-75.107120
53.717000,-0.908200,-75.150100,-75.200000,1.000000,-75.108700
53.718000,-0.869140,-75.151770,-75.201670,1.000000,-75.110330
53.719000,-0.869140,-75.153420,-75.203330,1.000000,-75.111980
53.720000,-0.996090,-75.155090,-75.205000,1.000000,-75.113650
53.721000,-0.898440,-75.156750,-75.206670,1.000000,-75.115330
53.722000,-0.937500,-75.158390,-75.208330,1.000000,-75.116970
53.723000,-0.917970,-75.160060,-75.210000,1.000000,-75.118550
53.724000,-0.927730,-75.161710,-75.211670,1.000000,-75.120150
53.725000,-0.947270,-75.163350,-75.213330,1.000000,-75.121770
53.726000,-0.976560,-75.165010,-75.215000,1.000000,-75.123400
53.727000,-0.937500,-75.166660,-75.216670,1.000000,-75.125070
53.728000,-0.976560,-75.168280,-75.218330,1.000000,-75.126700
53.729000,-1.005860,-75.169950,-75.220000,1.000000,-75.128280
53.730000,-0.986330,-75.171590,-75.221670,1.000000,-75.129840
53.731000,-0.947270,-75.173230,-75.223330,1.000000,-75.131480
53.732000,-1.005860,-75.174900,-75.225000,1.000000,-75.133120
53.733000,-0.947270,-75.176540,-75.226670,1.000000,-75.134800
53.746000,-0.976560,-75.198170,-75.247770,1.000000,-75.156250
53.747000,-0.996090,-75.199870,-75.248750,1.000000,-75.157880
53.749000,-0.966800,-75.203190,-75.249860,1.000000,-75.161130
53.750000,-0.937500,-75.204860,-75.250000,1.000000,-75.162830
53.751000,-0.830080,-75.206470,-75.250000,1.000000,-75.164500
53.752000,-0.849610,-75.208080,-75.250000,1.000000,-75.166200
53.753000,-0.771480,-75.209640,-75.250000,1.000000,-75.167820
53.754000,-0.703130,-75.211140,-75.250000,1.000000,-75.169370
53.755000,-0.683590,-75.212610,-75.250000,1.000000,-75.170950
53.756000,-0.712890,-75.214010,-75.250000,1.000000,-75.172540
53.757000,-0.615230,-75.215360,-75.250000,1.000000,-75.174100
53.758000,-0.634770,-75.216650,-75.250000,1.000000,-75.175620
53.759000,-0.644530,-75.217910,-75.250000,1.000000,-75.177050
53.760000,-0.615230,-75.219120,-75.250000,1.000000,-75.178380
53.761000,-0.576170,-75.220250,-75.250000,1.000000,-75.179630
53.762000,-0.625000,-75.221350,-75.250000,1.000000,-75.180840
53.763000,-0.654300,-75.222430,-75.250000,1.000000,-75.182030
53.764000,-0.605470,-75.223430,-75.250000,1.000000,-75.183160
53.765000,-0.566410,-75.224420,-75.250000,1.000000,-75.184230
53.766000,-0.556640,-75.225350,-75.250000,1.000000,-75.185260
53.766000,-0.556640,-75.225350,-75.250000,1.000000,-75.185260
53.782000,-0.693360,-75.236080,-75.250000,1.000000,-75.195820
53.783000,-0.664060,-75.236550,-75.250000,1.000000,-75.196240
53.785000,-0.693360,-75.237470,-75.250000,1.000000,-75.197010
53.786000,-0.625000,-75.237880,-75.250000,1.000000,-75.197400
53.787000,-0.683590,-75.238280,-75.250000,1.000000,-75.197750
53.788000,-0.693360,-75.238670,-75.250000,1.000000,-75.198090
53.789000,-0.644530,-75.239040,-75.250000,1.000000,-75.198440
53.790000,-0.761720,-75.239400,-75.250000,1.000000,-75.198750
53.791000,-0.703130,-75.239750,-75.250000,1.000000,-75.199060
53.792000,-0.732420,-75.240080,-75.250000,1.000000,-75.199370
53.793000,-0.683590,-75.240410,-75.250000,1.000000,-75.199650
53.794000,-0.742190,-75.240730,-75.250000,1.000000,-75.199910
53.795000,-0.712890,-75.241040,-75.250000,1.000000,-75.200200
53.796000,-0.732420,-75.241330,-75.250000,1.000000,-75.200460
53.797000,-0.751950,-75.241620,-75.250000,1.000000,-75.200710
53.798000,-0.722660,-75.241910,-75.250000,1.000000,-75.200960
53.799000,-0.654300,-75.242180,-75.250000,1.000000,-75.201170
53.800000,-0.693360,-75.242430,-75.250000,1.000000,-75.201390
53.801000,-0.751950,-75.242680,-75.250000,1.000000,-75.201580
53.802000,-0.761720,-75.242900,-75.250000,1.000000,-75.201750
53.827000,-0.810550,-75.246760,-75.250000,1.000000,-75.204730
53.828000,-0.820310,-75.246870,-75.250000,1.000000,-75.204900
53.830000,-0.810550,-75.247080,-75.250000,1.000000,-75.205220
53.831000,-0.751950,-75.247180,-75.250000,1.000000,-75.205410
53.832000,-0.839840,-75.247280,-75.250000,1.000000,-75.205570
53.833000,-0.830080,-75.247390,-75.250000,1.000000,-75.205740
53.834000,-0.800780,-75.247500,-75.250000,1.000000,-75.205880
53.835000,-0.742190,-75.247600,-75.250000,1.000000,-75.206020
53.836000,-0.761720,-75.247690,-75.250000,1.000000,-75.206180
53.837000,-0.810550,-75.247790,-75.250000,1.000000,-75.206300
53.838000,-0.742190,-75.247870,-75.250000,1.000000,-75.206460
53.839000,-0.732420,-75.247980,-75.250000,1.000000,-75.206580
53.840000,-0.732420,-75.248050,-75.250000,1.000000,-75.206710
53.841000,-0.751950,-75.248150,-75.250000,1.000000,-75.206830
53.842000,-0.781250,-75.248220,-75.250000,1.000000,-75.206930
53.843000,-0.771480,-75.248290,-75.250000,1.000000,-75.207050
53.844000,-0.742190,-75.248370,-75.250000,1.000000,-75.207170
53.845000,-0.761720,-75.248440,-75.250000,1.000000,-75.207240
53.846000,-0.703130,-75.248500,-75.250000,1.000000,-75.207340
53.847000,-0.673830,-75.248570,-75.250000,1.000000,-75.207440
53.869000,-0.742190,-75.249460,-75.250000,1.000000,-75.208400
53.870000,-0.703130,-75.249480,-75.250000,1.000000,-75.208400
53.872000,-0.673830,-75.249500,-75.250000,1.000000,-75.208420
53.873000,-0.722660,-75.249520,-75.250000,1.000000,-75.208420
53.874000,-0.732420,-75.249540,-75.250000,1.000000,-75.208420
53.875000,-0.751950,-75.249550,-75.250000,1.000000,-75.208450
53.876000,-0.751950,-75.249560,-75.250000,1.000000,-75.208420
53.877000,-0.771480,-75.249570,-75.250000,1.000000,-75.208440
53.878000,-0.751950,-75.249580,-75.250000,1.000000,-75.208420
53.879000,-0.712890,-75.249590,-75.250000,1.000000,-75.208450
53.880000,-0.703130,-75.249600,-75.250000,1.000000,-75.208450
53.881000,-0.722660,-75.249610,-75.250000,1.000000,-75.208420
53.882000,-0.693360,-75.249630,-75.250000,1.000000,-75.208440
53.883000,-0.771480,-75.249630,-75.250000,1.000000,-75.208450
53.884000,-0.712890,-75.249640,-75.250000,1.000000,-75.208470
53.885000,-0.781250,-75.249650,-75.250000,1.000000,-75.208450
53.886000,-0.781250,-75.249660,-75.250000,1.000000,-75.208450
53.887000,-0.703130,-75.249670,-75.250000,1.000000,-75.208460
53.888000,-0.722660,-75.249680,-75.250000,1.000000,-75.208470
53.889000,-0.712890,-75.249690,-75.250000,1.000000,-75.208470
53.914000,-0.732420,-75.249880,-75.250000,1.000000,-75.208890
53.915000,-0.742190,-75.249890,-75.250000,1.000000,-75.208920
53.917000,-0.761720,-75.249910,-75.250000,1.000000,-75.208950
53.918000,-0.703130,-75.249920,-75.250000,1.000000,-75.208950
53.919000,-0.703130,-75.249920,-75.250000,1.000000,-75.208980
53.920000,-0.693360,-75.249930,-75.250000,1.000000,-75.208990
53.921000,-0.703130,-75.249950,-75.250000,1.000000,-75.209010
53.922000,-0.703130,-75.249950,-75.250000,1.000000,-75.209010
53.923000,-0.722660,-75.249960,-75.250000,1.000000,-75.209020
53.924000,-0.664060,-75.249970,-75.250000,1.000000,-75.209020
53.925000,-0.732420,-75.249980,-75.250000,1.000000,-75.209050
53.926000,-0.683590,-75.249980,-75.250000,1.000000,-75.209060
53.927000,-0.742190,-75.249990,-75.250000,1.000000,-75.209060
53.928000,-0.693360,-75.250000,-75.250000,1.000000,-75.209060
53.929000,-0.693360,-75.250020,-75.250000,1.000000,-75.209080
53.930000,-0.693360,-75.250020,-75.250000,1.000000,-75.209090
53.931000,-0.732420,-75.250020,-75.250000,1.000000,-75.209080
53.932000,-0.673830,-75.250020,-75.250000,1.000000,-75.209080
53.933000,-0.693360,-75.250020,-75.250000,1.000000,-75.209100
53.934000,-0.712890,-75.250020,-75.250000,1.000000,-75.209090
53.947000,-0.703130,-75.250020,-75.250000,1.000000,-75.209080
53.948000,-0.742190,-75.250020,-75.250000,1.000000,-75.209100
53.950000,-0.683590,-75.250020,-75.250000,1.000000,-75.209100
53.951000,-0.712890,-75.250020,-75.250000,1.000000,-75.209100
53.952000,-0.683590,-75.250020,-75.250000,1.000000,-75.209090
53.953000,-0.693360,-75.250010,-75.250000,1.000000,-75.209100
53.954000,-0.732420,-75.250010,-75.250000,1.000000,-75.209100
53.955000,-0.693360,-75.250010,-75.250000,1.000000,-75.209090
53.956000,-0.703130,-75.250000,-75.250000,1.000000,-75.209100
53.957000,-0.664060,-75.250010,-75.250000,1.000000,-75.209100
53.958000,-0.673830,-75.250010,-75.250000,1.000000,-75.209100
53.959000,-0.712890,-75.250010,-75.250000,1.000000,-75.209100
53.960000,-0.781250,-75.250020,-75.250000,1.000000,-75.209130
53.961000,-0.634770,-75.250020,-75.250000,1.000000,-75.209110
53.962000,-0.673830,-75.250010,-75.250000,1.000000,-75.209100
53.963000,-0.634770,-75.250010,-75.250000,1.000000,-75.209110
53.964000,-0.751950,-75.250010,-75.250000,1.000000,-75.209100
53.965000,-0.654300,-75.249990,-75.250000,1.000000,-75.209130
53.966000,-0.693360,-75.250000,-75.250000,1.000000,-75.209130
53.967000,-0.654300,-75.249990,-75.250000,1.000000,-75.209130
53.983000,-0.693360,-75.250010,-75.250000,1.000000,-75.209210
53.984000,-0.625000,-75.250020,-75.250000,1.000000,-75.209230
53.986000,-0.673830,-75.250010,-75.250000,1.000000,-75.209230
